"","query","noutputs"
1924,"\W!x{en\w+\W\w+ous}\W",11
1925,"\W!x{en\w+\W\w+ate}\W",14
1926,"\W!x{en\w+\W\w+ure}\W",24
1927,"\W!x{en\w+\Wpre\w+}\W",9
1928,"\W!x{en\w+\W\w+ment}\W",25
1929,"\W!x{en\w+\W\w+ence}\W",31
1930,"\W!x{en\w+\W\w+able}\W",26
1931,"\W!x{en\w+\W\w+ant}\W",10
1932,"\W!x{en\w+\W\w+ity}\W",30
1933,"\W!x{en\w+\W\w+ness}\W",29
1934,"\W!x{en\w+\W\w+ance}\W",22
1935,"\W!x{en\w+\W\w+ful}\W",9
1936,"\W!x{en\w+\Wim\w+}\W",14
1937,"\W!x{en\w+\W\w+age}\W",18
1938,"\W!x{en\w+\W\w+ish}\W",5
1939,"\W!x{en\w+\W\w+ic}\W",14
1940,"\W!x{en\w+\W\w+ary}\W",4
1941,"\W!x{en\w+\W\w+mi[ts]\w+}\W",4
1942,"\W!x{en\w+\W\w+bio?\w+}\W",10
1943,"\W!x{en\w+\W\w+ise}\W",8
1944,"\W!x{en\w+\Wbi\w+}\W",5
1945,"\W!x{en\w+\W\w+less}\W",11
1946,"\W!x{en\w+\Winter\w+}\W",8
1947,"\W!x{en\w+\Wmis\w+}\W",6
1948,"\W!x{en\w+\W\w+ible}\W",2
1949,"\W!x{en\w+\Wcol\w+}\W",8
1950,"\W!x{en\w+\Wtri\w+}\W",3
1951,"\W!x{en\w+\W\w+spect?\w+}\W",5
1952,"\W!x{en\w+\Wem\w+}\W",5
1953,"\W!x{en\w+\W\w+pan\w+}\W",7
1954,"\W!x{en\w+\W\w+ver[ts]\w+}\W",7
1955,"\W!x{en\w+\Wsub\w+}\W",9
1956,"\W!x{en\w+\W\w+press\w+}\W",6
1957,"\W!x{en\w+\W\w+port\w+}\W",4
1958,"\W!x{en\w+\W\w+ian}\W",6
1959,"\W!x{en\w+\W\w+auto?\w+}\W",5
1960,"\W!x{en\w+\W\w+ist}\W",4
1961,"\W!x{en\w+\W\w+dict?\w+}\W",1
1962,"\W!x{en\w+\W\w+form\w+}\W",7
1963,"\W!x{en\w+\Wil\w+}\W",3
1964,"\W!x{en\w+\Wnon\w+}\W",3
1965,"\W!x{en\w+\W\w+ship}\W",1
1966,"\W!x{en\w+\W\w+scri(pt|b)\w+}\W",1
1967,"\W!x{en\w+\W\w+stru(ct)?\w+}\W",3
1968,"\W!x{en\w+\W\w+eer}\W",3
1969,"\W!x{en\w+\W\w+c[ae]pt\w+}\W",5
1970,"\W!x{en\w+\W\w+cial}\W",1
1971,"\W!x{en\w+\W\w+cide\w+}\W",4
1972,"\W!x{en\w+\W\w+fact?\w+}\W",16
1973,"\W!x{en\w+\W\w+p(el|uls)\w+}\W",3
1974,"\W!x{en\w+\Wir\w+}\W",1
1975,"\W!x{en\w+\W\w+ject\w+}\W",2
1976,"\W!x{en\w+\W\w+tude}\W",5
1977,"\W!x{en\w+\Wuni\w+}\W",2
1978,"\W!x{en\w+\W\w+hood}\W",1
1979,"\W!x{en\w+\W\w+tract\w+}\W",0
1980,"\W!x{en\w+\W\w+ize}\W",4
1981,"\W!x{en\w+\W\w+pa(th|ss)\w+}\W",2
1982,"\W!x{en\w+\Wcontra\w+}\W",2
1983,"\W!x{en\w+\Wbene\w+}\W",3
1984,"\W!x{en\w+\Wtrans\w+}\W",0
1985,"\W!x{en\w+\W\w+fle[cx]\w+}\W",0
1986,"\W!x{en\w+\W\w+rupt\w+}\W",0
1987,"\W!x{en\w+\W\w+graph\w+}\W",1
1988,"\W!x{en\w+\Wpost\w+}\W",1
1989,"\W!x{en\w+\W\w+tial}\W",3
1990,"\W!x{en\w+\Wmal\w+}\W",3
1991,"\W!x{en\w+\W\w+ism}\W",2
1992,"\W!x{en\w+\Wdia\w+}\W",1
1993,"\W!x{en\w+\W\w+homo?\w+}\W",0
1994,"\W!x{en\w+\Wmulti\w+}\W",1
1995,"\W!x{en\w+\W\w+gr(ad|ess)\w+}\W",0
1996,"\W!x{en\w+\Wanti\w+}\W",1
1997,"\W!x{en\w+\Wmono\w+}\W",0
1998,"\W!x{en\w+\W\w+logy}\W",0
1999,"\W!x{en\w+\W\w+spire\w+}\W",0
2000,"\W!x{pro\w+\Wa\w+}\W",1850
2001,"\W!x{pro\w+\Wan\w+}\W",819
2002,"\W!x{pro\w+\W\w+er}\W",356
2003,"\W!x{pro\w+\Wco\w+}\W",213
2004,"\W!x{pro\w+\W\w+ly}\W",150
2005,"\W!x{pro\w+\Wbe\w+}\W",139
2006,"\W!x{pro\w+\Wre\w+}\W",186
2007,"\W!x{pro\w+\W\w+or}\W",377
2008,"\W!x{pro\w+\W\w+ion}\W",161
2009,"\W!x{pro\w+\Win\w+}\W",137
2010,"\W!x{pro\w+\Wde\w+}\W",86
2011,"\W!x{pro\w+\Wdi\w+}\W",123
2012,"\W!x{pro\w+\W\w+ent}\W",129
2013,"\W!x{pro\w+\W\w+geo?\w+}\W",88
2014,"\W!x{pro\w+\W\w+al}\W",54
2015,"\W!x{pro\w+\Wcom\w+}\W",49
2016,"\W!x{pro\w+\Wcon\w+}\W",78
2017,"\W!x{pro\w+\Wun\w+}\W",65
2018,"\W!x{pro\w+\Wex\w+}\W",72
2019,"\W!x{pro\w+\Wen\w+}\W",72
2020,"\W!x{pro\w+\Wpro\w+}\W",27
2021,"\W!x{pro\w+\W\w+ation}\W",69
2022,"\W!x{pro\w+\W\w+ive}\W",12
2023,"\W!x{pro\w+\Wdis\w+}\W",75
2024,"\W!x{pro\w+\W\w+ous}\W",22
2025,"\W!x{pro\w+\W\w+ate}\W",17
2026,"\W!x{pro\w+\W\w+ure}\W",37
2027,"\W!x{pro\w+\Wpre\w+}\W",12
2028,"\W!x{pro\w+\W\w+ment}\W",91
2029,"\W!x{pro\w+\W\w+ence}\W",95
2030,"\W!x{pro\w+\W\w+able}\W",26
2031,"\W!x{pro\w+\W\w+ant}\W",21
2032,"\W!x{pro\w+\W\w+ity}\W",52
2033,"\W!x{pro\w+\W\w+ness}\W",39
2034,"\W!x{pro\w+\W\w+ance}\W",35
2035,"\W!x{pro\w+\W\w+ful}\W",21
2036,"\W!x{pro\w+\Wim\w+}\W",23
2037,"\W!x{pro\w+\W\w+age}\W",25
2038,"\W!x{pro\w+\W\w+ish}\W",9
2039,"\W!x{pro\w+\W\w+ic}\W",11
2040,"\W!x{pro\w+\W\w+ary}\W",7
2041,"\W!x{pro\w+\W\w+mi[ts]\w+}\W",15
2042,"\W!x{pro\w+\W\w+bio?\w+}\W",14
2043,"\W!x{pro\w+\W\w+ise}\W",15
2044,"\W!x{pro\w+\Wbi\w+}\W",7
2045,"\W!x{pro\w+\W\w+less}\W",10
2046,"\W!x{pro\w+\Winter\w+}\W",18
2047,"\W!x{pro\w+\Wmis\w+}\W",15
2048,"\W!x{pro\w+\W\w+ible}\W",5
2049,"\W!x{pro\w+\Wcol\w+}\W",3
2050,"\W!x{pro\w+\Wtri\w+}\W",11
2051,"\W!x{pro\w+\W\w+spect?\w+}\W",20
2052,"\W!x{pro\w+\Wem\w+}\W",13
2053,"\W!x{pro\w+\W\w+pan\w+}\W",2
2054,"\W!x{pro\w+\W\w+ver[ts]\w+}\W",6
2055,"\W!x{pro\w+\Wsub\w+}\W",9
2056,"\W!x{pro\w+\W\w+press\w+}\W",13
2057,"\W!x{pro\w+\W\w+port\w+}\W",7
2058,"\W!x{pro\w+\W\w+ian}\W",10
2059,"\W!x{pro\w+\W\w+auto?\w+}\W",5
2060,"\W!x{pro\w+\W\w+ist}\W",7
2061,"\W!x{pro\w+\W\w+dict?\w+}\W",3
2062,"\W!x{pro\w+\W\w+form\w+}\W",5
2063,"\W!x{pro\w+\Wil\w+}\W",3
2064,"\W!x{pro\w+\Wnon\w+}\W",2
2065,"\W!x{pro\w+\W\w+ship}\W",3
2066,"\W!x{pro\w+\W\w+scri(pt|b)\w+}\W",4
2067,"\W!x{pro\w+\W\w+stru(ct)?\w+}\W",4
2068,"\W!x{pro\w+\W\w+eer}\W",11
2069,"\W!x{pro\w+\W\w+c[ae]pt\w+}\W",7
2070,"\W!x{pro\w+\W\w+cial}\W",6
2071,"\W!x{pro\w+\W\w+cide\w+}\W",3
2072,"\W!x{pro\w+\W\w+fact?\w+}\W",8
2073,"\W!x{pro\w+\W\w+p(el|uls)\w+}\W",4
2074,"\W!x{pro\w+\Wir\w+}\W",1
2075,"\W!x{pro\w+\W\w+ject\w+}\W",7
2076,"\W!x{pro\w+\W\w+tude}\W",6
2077,"\W!x{pro\w+\Wuni\w+}\W",3
2078,"\W!x{pro\w+\W\w+hood}\W",1
2079,"\W!x{pro\w+\W\w+tract\w+}\W",4
2080,"\W!x{pro\w+\W\w+ize}\W",1
2081,"\W!x{pro\w+\W\w+pa(th|ss)\w+}\W",2
2082,"\W!x{pro\w+\Wcontra\w+}\W",1
2083,"\W!x{pro\w+\Wbene\w+}\W",4
2084,"\W!x{pro\w+\Wtrans\w+}\W",1
2085,"\W!x{pro\w+\W\w+fle[cx]\w+}\W",2
2086,"\W!x{pro\w+\W\w+rupt\w+}\W",1
2087,"\W!x{pro\w+\W\w+graph\w+}\W",0
2088,"\W!x{pro\w+\Wpost\w+}\W",0
2089,"\W!x{pro\w+\W\w+tial}\W",0
2090,"\W!x{pro\w+\Wmal\w+}\W",2
2091,"\W!x{pro\w+\W\w+ism}\W",1
2092,"\W!x{pro\w+\Wdia\w+}\W",0
2093,"\W!x{pro\w+\W\w+homo?\w+}\W",1
2094,"\W!x{pro\w+\Wmulti\w+}\W",2
2095,"\W!x{pro\w+\W\w+gr(ad|ess)\w+}\W",3
2096,"\W!x{pro\w+\Wanti\w+}\W",1
2097,"\W!x{pro\w+\Wmono\w+}\W",1
2098,"\W!x{pro\w+\W\w+logy}\W",0
2099,"\W!x{pro\w+\W\w+spire\w+}\W",0
2100,"\W!x{\w+ation\Wa\w+}\W",1611
2101,"\W!x{\w+ation\Wan\w+}\W",730
2102,"\W!x{\w+ation\W\w+er}\W",155
2103,"\W!x{\w+ation\Wco\w+}\W",141
2104,"\W!x{\w+ation\W\w+ly}\W",72
2105,"\W!x{\w+ation\Wbe\w+}\W",177
2106,"\W!x{\w+ation\Wre\w+}\W",93
2107,"\W!x{\w+ation\W\w+or}\W",417
2108,"\W!x{\w+ation\W\w+ion}\W",16
2109,"\W!x{\w+ation\Win\w+}\W",57
2110,"\W!x{\w+ation\Wde\w+}\W",9
2111,"\W!x{\w+ation\Wdi\w+}\W",36
2112,"\W!x{\w+ation\W\w+ent}\W",24
2113,"\W!x{\w+ation\W\w+geo?\w+}\W",48
2114,"\W!x{\w+ation\W\w+al}\W",6
2115,"\W!x{\w+ation\Wcom\w+}\W",18
2116,"\W!x{\w+ation\Wcon\w+}\W",45
2117,"\W!x{\w+ation\Wun\w+}\W",37
2118,"\W!x{\w+ation\Wex\w+}\W",17
2119,"\W!x{\w+ation\Wen\w+}\W",25
2120,"\W!x{\w+ation\Wpro\w+}\W",22
2121,"\W!x{\w+ation\W\w+ation}\W",15
2122,"\W!x{\w+ation\W\w+ive}\W",11
2123,"\W!x{\w+ation\Wdis\w+}\W",5
2124,"\W!x{\w+ation\W\w+ous}\W",0
2125,"\W!x{\w+ation\W\w+ate}\W",2
2126,"\W!x{\w+ation\W\w+ure}\W",4
2127,"\W!x{\w+ation\Wpre\w+}\W",15
2128,"\W!x{\w+ation\W\w+ment}\W",2
2129,"\W!x{\w+ation\W\w+ence}\W",2
2130,"\W!x{\w+ation\W\w+able}\W",19
2131,"\W!x{\w+ation\W\w+ant}\W",2
2132,"\W!x{\w+ation\W\w+ity}\W",0
2133,"\W!x{\w+ation\W\w+ness}\W",1
2134,"\W!x{\w+ation\W\w+ance}\W",4
2135,"\W!x{\w+ation\W\w+ful}\W",0
2136,"\W!x{\w+ation\Wim\w+}\W",6
2137,"\W!x{\w+ation\W\w+age}\W",11
2138,"\W!x{\w+ation\W\w+ish}\W",0
2139,"\W!x{\w+ation\W\w+ic}\W",3
2140,"\W!x{\w+ation\W\w+ary}\W",5
2141,"\W!x{\w+ation\W\w+mi[ts]\w+}\W",34
2142,"\W!x{\w+ation\W\w+bio?\w+}\W",3
2143,"\W!x{\w+ation\W\w+ise}\W",1
2144,"\W!x{\w+ation\Wbi\w+}\W",4
2145,"\W!x{\w+ation\W\w+less}\W",2
2146,"\W!x{\w+ation\Winter\w+}\W",2
2147,"\W!x{\w+ation\Wmis\w+}\W",3
2148,"\W!x{\w+ation\W\w+ible}\W",3
2149,"\W!x{\w+ation\Wcol\w+}\W",1
2150,"\W!x{\w+ation\Wtri\w+}\W",4
2151,"\W!x{\w+ation\W\w+spect?\w+}\W",6
2152,"\W!x{\w+ation\Wem\w+}\W",1
2153,"\W!x{\w+ation\W\w+pan\w+}\W",5
2154,"\W!x{\w+ation\W\w+ver[ts]\w+}\W",3
2155,"\W!x{\w+ation\Wsub\w+}\W",4
2156,"\W!x{\w+ation\W\w+press\w+}\W",8
2157,"\W!x{\w+ation\W\w+port\w+}\W",0
2158,"\W!x{\w+ation\W\w+ian}\W",0
2159,"\W!x{\w+ation\W\w+auto?\w+}\W",1
2160,"\W!x{\w+ation\W\w+ist}\W",0
2161,"\W!x{\w+ation\W\w+dict?\w+}\W",2
2162,"\W!x{\w+ation\W\w+form\w+}\W",17
2163,"\W!x{\w+ation\Wil\w+}\W",0
2164,"\W!x{\w+ation\Wnon\w+}\W",0
2165,"\W!x{\w+ation\W\w+ship}\W",0
2166,"\W!x{\w+ation\W\w+scri(pt|b)\w+}\W",1
2167,"\W!x{\w+ation\W\w+stru(ct)?\w+}\W",0
2168,"\W!x{\w+ation\W\w+eer}\W",0
2169,"\W!x{\w+ation\W\w+c[ae]pt\w+}\W",0
2170,"\W!x{\w+ation\W\w+cial}\W",0
2171,"\W!x{\w+ation\W\w+cide\w+}\W",0
2172,"\W!x{\w+ation\W\w+fact?\w+}\W",2
2173,"\W!x{\w+ation\W\w+p(el|uls)\w+}\W",2
2174,"\W!x{\w+ation\Wir\w+}\W",1
2175,"\W!x{\w+ation\W\w+ject\w+}\W",0
2176,"\W!x{\w+ation\W\w+tude}\W",0
2177,"\W!x{\w+ation\Wuni\w+}\W",1
2178,"\W!x{\w+ation\W\w+hood}\W",0
2179,"\W!x{\w+ation\W\w+tract\w+}\W",0
2180,"\W!x{\w+ation\W\w+ize}\W",1
2181,"\W!x{\w+ation\W\w+pa(th|ss)\w+}\W",1
2182,"\W!x{\w+ation\Wcontra\w+}\W",0
2183,"\W!x{\w+ation\Wbene\w+}\W",0
2184,"\W!x{\w+ation\Wtrans\w+}\W",0
2185,"\W!x{\w+ation\W\w+fle[cx]\w+}\W",1
2186,"\W!x{\w+ation\W\w+rupt\w+}\W",1
2187,"\W!x{\w+ation\W\w+graph\w+}\W",0
2188,"\W!x{\w+ation\Wpost\w+}\W",0
2189,"\W!x{\w+ation\W\w+tial}\W",1
2190,"\W!x{\w+ation\Wmal\w+}\W",0
2191,"\W!x{\w+ation\W\w+ism}\W",0
2192,"\W!x{\w+ation\Wdia\w+}\W",0
2193,"\W!x{\w+ation\W\w+homo?\w+}\W",0
2194,"\W!x{\w+ation\Wmulti\w+}\W",0
2195,"\W!x{\w+ation\W\w+gr(ad|ess)\w+}\W",0
2196,"\W!x{\w+ation\Wanti\w+}\W",0
2197,"\W!x{\w+ation\Wmono\w+}\W",0
2198,"\W!x{\w+ation\W\w+logy}\W",0
2199,"\W!x{\w+ation\W\w+spire\w+}\W",1
2200,"\W!x{\w+ive\Wa\w+}\W",1449
2201,"\W!x{\w+ive\Wan\w+}\W",755
2202,"\W!x{\w+ive\W\w+er}\W",530
2203,"\W!x{\w+ive\Wco\w+}\W",129
2204,"\W!x{\w+ive\W\w+ly}\W",60
2205,"\W!x{\w+ive\Wbe\w+}\W",64
2206,"\W!x{\w+ive\Wre\w+}\W",77
2207,"\W!x{\w+ive\W\w+or}\W",107
2208,"\W!x{\w+ive\W\w+ion}\W",594
2209,"\W!x{\w+ive\Win\w+}\W",103
2210,"\W!x{\w+ive\Wde\w+}\W",73
2211,"\W!x{\w+ive\Wdi\w+}\W",49
2212,"\W!x{\w+ive\W\w+ent}\W",90
2213,"\W!x{\w+ive\W\w+geo?\w+}\W",75
2214,"\W!x{\w+ive\W\w+al}\W",45
2215,"\W!x{\w+ive\Wcom\w+}\W",23
2216,"\W!x{\w+ive\Wcon\w+}\W",42
2217,"\W!x{\w+ive\Wun\w+}\W",43
2218,"\W!x{\w+ive\Wex\w+}\W",45
2219,"\W!x{\w+ive\Wen\w+}\W",35
2220,"\W!x{\w+ive\Wpro\w+}\W",30
2221,"\W!x{\w+ive\W\w+ation}\W",453
2222,"\W!x{\w+ive\W\w+ive}\W",13
2223,"\W!x{\w+ive\Wdis\w+}\W",19
2224,"\W!x{\w+ive\W\w+ous}\W",5
2225,"\W!x{\w+ive\W\w+ate}\W",32
2226,"\W!x{\w+ive\W\w+ure}\W",60
2227,"\W!x{\w+ive\Wpre\w+}\W",18
2228,"\W!x{\w+ive\W\w+ment}\W",46
2229,"\W!x{\w+ive\W\w+ence}\W",86
2230,"\W!x{\w+ive\W\w+able}\W",7
2231,"\W!x{\w+ive\W\w+ant}\W",12
2232,"\W!x{\w+ive\W\w+ity}\W",83
2233,"\W!x{\w+ive\W\w+ness}\W",55
2234,"\W!x{\w+ive\W\w+ance}\W",67
2235,"\W!x{\w+ive\W\w+ful}\W",4
2236,"\W!x{\w+ive\Wim\w+}\W",13
2237,"\W!x{\w+ive\W\w+age}\W",25
2238,"\W!x{\w+ive\W\w+ish}\W",13
2239,"\W!x{\w+ive\W\w+ic}\W",36
2240,"\W!x{\w+ive\W\w+ary}\W",10
2241,"\W!x{\w+ive\W\w+mi[ts]\w+}\W",9
2242,"\W!x{\w+ive\W\w+bio?\w+}\W",32
2243,"\W!x{\w+ive\W\w+ise}\W",12
2244,"\W!x{\w+ive\Wbi\w+}\W",17
2245,"\W!x{\w+ive\W\w+less}\W",1
2246,"\W!x{\w+ive\Winter\w+}\W",15
2247,"\W!x{\w+ive\Wmis\w+}\W",7
2248,"\W!x{\w+ive\W\w+ible}\W",1
2249,"\W!x{\w+ive\Wcol\w+}\W",7
2250,"\W!x{\w+ive\Wtri\w+}\W",12
2251,"\W!x{\w+ive\W\w+spect?\w+}\W",6
2252,"\W!x{\w+ive\Wem\w+}\W",5
2253,"\W!x{\w+ive\W\w+pan\w+}\W",8
2254,"\W!x{\w+ive\W\w+ver[ts]\w+}\W",5
2255,"\W!x{\w+ive\Wsub\w+}\W",3
2256,"\W!x{\w+ive\W\w+press\w+}\W",15
2257,"\W!x{\w+ive\W\w+port\w+}\W",10
2258,"\W!x{\w+ive\W\w+ian}\W",7
2259,"\W!x{\w+ive\W\w+auto?\w+}\W",8
2260,"\W!x{\w+ive\W\w+ist}\W",10
2261,"\W!x{\w+ive\W\w+dict?\w+}\W",8
2262,"\W!x{\w+ive\W\w+form\w+}\W",12
2263,"\W!x{\w+ive\Wil\w+}\W",4
2264,"\W!x{\w+ive\Wnon\w+}\W",5
2265,"\W!x{\w+ive\W\w+ship}\W",6
2266,"\W!x{\w+ive\W\w+scri(pt|b)\w+}\W",5
2267,"\W!x{\w+ive\W\w+stru(ct)?\w+}\W",9
2268,"\W!x{\w+ive\W\w+eer}\W",1
2269,"\W!x{\w+ive\W\w+c[ae]pt\w+}\W",9
2270,"\W!x{\w+ive\W\w+cial}\W",4
2271,"\W!x{\w+ive\W\w+cide\w+}\W",0
2272,"\W!x{\w+ive\W\w+fact?\w+}\W",7
2273,"\W!x{\w+ive\W\w+p(el|uls)\w+}\W",1
2274,"\W!x{\w+ive\Wir\w+}\W",1
2275,"\W!x{\w+ive\W\w+ject\w+}\W",3
2276,"\W!x{\w+ive\W\w+tude}\W",6
2277,"\W!x{\w+ive\Wuni\w+}\W",2
2278,"\W!x{\w+ive\W\w+hood}\W",0
2279,"\W!x{\w+ive\W\w+tract\w+}\W",2
2280,"\W!x{\w+ive\W\w+ize}\W",1
2281,"\W!x{\w+ive\W\w+pa(th|ss)\w+}\W",1
2282,"\W!x{\w+ive\Wcontra\w+}\W",2
2283,"\W!x{\w+ive\Wbene\w+}\W",9
2284,"\W!x{\w+ive\Wtrans\w+}\W",5
2285,"\W!x{\w+ive\W\w+fle[cx]\w+}\W",0
2286,"\W!x{\w+ive\W\w+rupt\w+}\W",1
2287,"\W!x{\w+ive\W\w+graph\w+}\W",1
2288,"\W!x{\w+ive\Wpost\w+}\W",0
2289,"\W!x{\w+ive\W\w+tial}\W",2
2290,"\W!x{\w+ive\Wmal\w+}\W",0
2291,"\W!x{\w+ive\W\w+ism}\W",4
2292,"\W!x{\w+ive\Wdia\w+}\W",0
2293,"\W!x{\w+ive\W\w+homo?\w+}\W",1
2294,"\W!x{\w+ive\Wmulti\w+}\W",0
2295,"\W!x{\w+ive\W\w+gr(ad|ess)\w+}\W",1
2296,"\W!x{\w+ive\Wanti\w+}\W",0
2297,"\W!x{\w+ive\Wmono\w+}\W",5
2298,"\W!x{\w+ive\W\w+logy}\W",1
2299,"\W!x{\w+ive\W\w+spire\w+}\W",0
2300,"\W!x{dis\w+\Wa\w+}\W",1563
2301,"\W!x{dis\w+\Wan\w+}\W",736
2302,"\W!x{dis\w+\W\w+er}\W",366
2303,"\W!x{dis\w+\Wco\w+}\W",167
2304,"\W!x{dis\w+\W\w+ly}\W",61
2305,"\W!x{dis\w+\Wbe\w+}\W",203
2306,"\W!x{dis\w+\Wre\w+}\W",137
2307,"\W!x{dis\w+\W\w+or}\W",158
2308,"\W!x{dis\w+\W\w+ion}\W",151
2309,"\W!x{dis\w+\Win\w+}\W",83
2310,"\W!x{dis\w+\Wde\w+}\W",35
2311,"\W!x{dis\w+\Wdi\w+}\W",36
2312,"\W!x{dis\w+\W\w+ent}\W",39
2313,"\W!x{dis\w+\W\w+geo?\w+}\W",58
2314,"\W!x{dis\w+\W\w+al}\W",36
2315,"\W!x{dis\w+\Wcom\w+}\W",23
2316,"\W!x{dis\w+\Wcon\w+}\W",42
2317,"\W!x{dis\w+\Wun\w+}\W",51
2318,"\W!x{dis\w+\Wex\w+}\W",23
2319,"\W!x{dis\w+\Wen\w+}\W",31
2320,"\W!x{dis\w+\Wpro\w+}\W",26
2321,"\W!x{dis\w+\W\w+ation}\W",49
2322,"\W!x{dis\w+\W\w+ive}\W",17
2323,"\W!x{dis\w+\Wdis\w+}\W",12
2324,"\W!x{dis\w+\W\w+ous}\W",12
2325,"\W!x{dis\w+\W\w+ate}\W",31
2326,"\W!x{dis\w+\W\w+ure}\W",28
2327,"\W!x{dis\w+\Wpre\w+}\W",15
2328,"\W!x{dis\w+\W\w+ment}\W",18
2329,"\W!x{dis\w+\W\w+ence}\W",33
2330,"\W!x{dis\w+\W\w+able}\W",10
2331,"\W!x{dis\w+\W\w+ant}\W",10
2332,"\W!x{dis\w+\W\w+ity}\W",30
2333,"\W!x{dis\w+\W\w+ness}\W",26
2334,"\W!x{dis\w+\W\w+ance}\W",23
2335,"\W!x{dis\w+\W\w+ful}\W",3
2336,"\W!x{dis\w+\Wim\w+}\W",19
2337,"\W!x{dis\w+\W\w+age}\W",19
2338,"\W!x{dis\w+\W\w+ish}\W",6
2339,"\W!x{dis\w+\W\w+ic}\W",15
2340,"\W!x{dis\w+\W\w+ary}\W",13
2341,"\W!x{dis\w+\W\w+mi[ts]\w+}\W",4
2342,"\W!x{dis\w+\W\w+bio?\w+}\W",10
2343,"\W!x{dis\w+\W\w+ise}\W",12
2344,"\W!x{dis\w+\Wbi\w+}\W",3
2345,"\W!x{dis\w+\W\w+less}\W",2
2346,"\W!x{dis\w+\Winter\w+}\W",7
2347,"\W!x{dis\w+\Wmis\w+}\W",8
2348,"\W!x{dis\w+\W\w+ible}\W",8
2349,"\W!x{dis\w+\Wcol\w+}\W",5
2350,"\W!x{dis\w+\Wtri\w+}\W",4
2351,"\W!x{dis\w+\W\w+spect?\w+}\W",14
2352,"\W!x{dis\w+\Wem\w+}\W",9
2353,"\W!x{dis\w+\W\w+pan\w+}\W",6
2354,"\W!x{dis\w+\W\w+ver[ts]\w+}\W",5
2355,"\W!x{dis\w+\Wsub\w+}\W",2
2356,"\W!x{dis\w+\W\w+press\w+}\W",19
2357,"\W!x{dis\w+\W\w+port\w+}\W",1
2358,"\W!x{dis\w+\W\w+ian}\W",10
2359,"\W!x{dis\w+\W\w+auto?\w+}\W",2
2360,"\W!x{dis\w+\W\w+ist}\W",4
2361,"\W!x{dis\w+\W\w+dict?\w+}\W",8
2362,"\W!x{dis\w+\W\w+form\w+}\W",1
2363,"\W!x{dis\w+\Wil\w+}\W",0
2364,"\W!x{dis\w+\Wnon\w+}\W",2
2365,"\W!x{dis\w+\W\w+ship}\W",5
2366,"\W!x{dis\w+\W\w+scri(pt|b)\w+}\W",0
2367,"\W!x{dis\w+\W\w+stru(ct)?\w+}\W",2
2368,"\W!x{dis\w+\W\w+eer}\W",3
2369,"\W!x{dis\w+\W\w+c[ae]pt\w+}\W",1
2370,"\W!x{dis\w+\W\w+cial}\W",1
2371,"\W!x{dis\w+\W\w+cide\w+}\W",10
2372,"\W!x{dis\w+\W\w+fact?\w+}\W",0
2373,"\W!x{dis\w+\W\w+p(el|uls)\w+}\W",5
2374,"\W!x{dis\w+\Wir\w+}\W",2
2375,"\W!x{dis\w+\W\w+ject\w+}\W",9
2376,"\W!x{dis\w+\W\w+tude}\W",3
2377,"\W!x{dis\w+\Wuni\w+}\W",0
2378,"\W!x{dis\w+\W\w+hood}\W",4
2379,"\W!x{dis\w+\W\w+tract\w+}\W",2
2380,"\W!x{dis\w+\W\w+ize}\W",0
2381,"\W!x{dis\w+\W\w+pa(th|ss)\w+}\W",1
2382,"\W!x{dis\w+\Wcontra\w+}\W",0
2383,"\W!x{dis\w+\Wbene\w+}\W",1
2384,"\W!x{dis\w+\Wtrans\w+}\W",0
2385,"\W!x{dis\w+\W\w+fle[cx]\w+}\W",3
2386,"\W!x{dis\w+\W\w+rupt\w+}\W",5
2387,"\W!x{dis\w+\W\w+graph\w+}\W",2
2388,"\W!x{dis\w+\Wpost\w+}\W",0
2389,"\W!x{dis\w+\W\w+tial}\W",1
2390,"\W!x{dis\w+\Wmal\w+}\W",0
2391,"\W!x{dis\w+\W\w+ism}\W",2
2392,"\W!x{dis\w+\Wdia\w+}\W",0
2393,"\W!x{dis\w+\W\w+homo?\w+}\W",0
2394,"\W!x{dis\w+\Wmulti\w+}\W",1
2395,"\W!x{dis\w+\W\w+gr(ad|ess)\w+}\W",0
2396,"\W!x{dis\w+\Wanti\w+}\W",1
2397,"\W!x{dis\w+\Wmono\w+}\W",3
2398,"\W!x{dis\w+\W\w+logy}\W",0
2399,"\W!x{dis\w+\W\w+spire\w+}\W",1
2400,"\W!x{\w+ous\Wa\w+}\W",1662
2401,"\W!x{\w+ous\Wan\w+}\W",853
2402,"\W!x{\w+ous\W\w+er}\W",646
2403,"\W!x{\w+ous\Wco\w+}\W",458
2404,"\W!x{\w+ous\W\w+ly}\W",73
2405,"\W!x{\w+ous\Wbe\w+}\W",93
2406,"\W!x{\w+ous\Wre\w+}\W",225
2407,"\W!x{\w+ous\W\w+or}\W",227
2408,"\W!x{\w+ous\W\w+ion}\W",616
2409,"\W!x{\w+ous\Win\w+}\W",267
2410,"\W!x{\w+ous\Wde\w+}\W",167
2411,"\W!x{\w+ous\Wdi\w+}\W",174
2412,"\W!x{\w+ous\W\w+ent}\W",226
2413,"\W!x{\w+ous\W\w+geo?\w+}\W",137
2414,"\W!x{\w+ous\W\w+al}\W",130
2415,"\W!x{\w+ous\Wcom\w+}\W",90
2416,"\W!x{\w+ous\Wcon\w+}\W",175
